Changed_Credit_Limit,Num_of_Delayed_Payment,Payment_of_Min_Amount,Num_Bank_Accounts,Credit_Mix,Interest_Rate,Num_Credit_Card
22.79,21.0,2,6.0,1,34,9
22.79,22.0,2,7.0,1,34,10
22.79,21.0,2,7.0,1,34,10
28.79,18.0,2,7.0,0,34,10
22.79,21.0,2,7.0,1,34,10
22.79,21.0,0,7.0,1,34,10
22.79,21.0,2,7.0,1,34,10
22.79,21.0,2,7.0,1,34,10
12.489999999999998,18.0,2,10.0,1,31,8
16.49,18.0,2,10.0,0,31,8
23.49,18.0,2,10.0,1,31,8
17.49,18.0,2,10.0,0,31,8
17.49,21.0,2,10.0,1,31,8
10.47,11.0,1,5.0,2,9,7
10.47,11.0,1,5.0,2,9,7
10.47,13.0,1,5.0,0,9,7
10.47,10.0,1,5.0,2,9,7
10.47,11.0,1,5.0,2,9,7
10.47,11.0,1,5.0,2,9,7
21.31,23.0,0,8.0,1,25,10
21.31,23.0,2,8.0,1,25,10
21.31,19.0,2,8.0,1,25,10
21.31,23.0,2,8.0,1,25,10
21.31,23.0,2,8.0,1,25,10
21.31,23.0,2,8.0,1,25,10
21.31,19.0,2,8.0,1,25,10
21.31,23.0,2,8.0,1,25,10
10.3,20.0,2,8.0,3,15,5
10.3,19.0,0,8.0,3,15,5
9.3,17.0,2,8.0,0,15,5
10.3,18.0,2,8.0,3,15,5
10.3,19.0,2,8.0,0,15,5
10.3,16.0,2,8.0,3,15,5
10.3,18.0,2,8.0,3,15,5
15.3,18.0,2,8.0,3,15,5
9.24,0.0,1,2.0,0,2,6
9.24,1.0,1,2.0,0,2,6
9.24,0.0,1,2.0,2,2,6
9.24,19.0,1,2.0,2,2,6
9.24,1.0,1,2.0,0,2,6
3.24,0.0,1,2.0,2,2,6
15.78,14.0,2,4.0,0,12,5
17.78,16.0,2,4.0,3,12,5
18.78,15.0,0,4.0,3,12,5
14.78,13.0,2,4.0,3,12,5
14.78,16.0,2,4.0,3,12,5
14.78,16.0,2,4.0,3,12,5
14.78,16.0,2,4.0,3,12,5
10.26,16.0,0,6.0,3,15,10
10.26,16.0,2,6.0,0,15,10
12.26,16.0,2,7.0,3,15,11
17.259999999999998,16.0,0,7.0,3,15,11
14.26,19.0,2,7.0,0,15,11
10.26,16.0,2,7.0,0,15,11
4.26,16.0,2,7.0,3,15,11
10.26,16.0,2,7.0,3,15,11
13.28,5.0,1,3.0,2,10,3
10.28,19.0,1,3.0,2,10,3
10.28,5.0,1,3.0,2,10,3
3.9,8.0,0,3.0,3,18,7
4.9,10.0,0,3.0,3,18,7
3.9,10.0,1,3.0,3,18,7
3.9,12.0,1,3.0,0,18,7
3.9,10.0,1,3.0,3,18,7
3.9,9.0,1,3.0,3,18,7
3.9,9.0,0,3.0,3,18,7
11.56,5.0,1,1.0,0,6,6
16.560000000000002,5.0,1,1.0,2,6,6
11.56,3.0,1,1.0,2,6,6
10.23199443955013,5.0,0,1.0,2,6,6
11.56,5.0,1,1.0,2,6,6
11.56,5.0,1,1.0,2,6,6
11.56,8.0,1,1.0,2,6,6
11.25,6.0,1,0.0,2,8,3
11.25,6.0,1,0.0,2,8,3
11.25,19.0,1,0.0,2,8,3
11.25,5.0,1,0.0,2,8,3
11.25,4.0,0,0.0,2,8,3
11.25,4.0,0,0.0,2,8,3
14.25,6.0,1,0.0,2,8,3
11.25,7.0,0,0.0,2,8,3
3.51,23.0,2,10.0,1,18,7
3.51,20.0,2,10.0,1,18,7
3.51,20.0,2,10.0,0,18,7
3.51,23.0,2,10.0,1,18,7
3.51,21.0,2,10.0,1,18,7
3.51,24.0,2,10.0,1,18,7
3.51,23.0,2,10.0,1,18,7
3.51,23.0,2,10.0,1,18,7
10.12,16.0,0,5.0,0,33,8
11.12,14.0,2,5.0,0,33,8
11.12,16.0,2,5.0,3,33,8
12.12,19.0,2,5.0,3,33,8
11.12,16.0,2,5.0,0,33,8
17.119999999999994,13.0,2,5.0,3,33,8
7.81,14.0,2,3.0,3,5,6
7.81,14.0,2,3.0,0,5,6
7.81,14.0,2,3.0,0,5,6
7.81,14.0,2,3.0,3,5,6
7.81,14.0,2,3.0,3,5,6
13.81,14.0,2,3.0,3,5,6
11.81,15.0,0,3.0,3,5,6
11.35,14.0,2,3.0,3,14,4
11.35,14.0,2,3.0,3,14,4
11.35,19.0,2,3.0,3,14,4
11.35,13.0,2,3.0,3,14,4
16.35,14.0,2,3.0,3,14,4
11.35,14.0,2,3.0,3,14,4
11.35,14.0,2,3.0,3,14,4
11.35,19.0,2,3.0,0,14,4
8.22,12.0,2,7.0,3,14,4
8.22,12.0,2,7.0,3,14,4
8.22,7.0,2,7.0,3,14,4
8.22,9.0,2,7.0,3,14,4
8.22,9.0,2,7.0,3,14,4
7.28,12.0,2,4.0,3,20,3
7.28,12.0,2,4.0,3,20,3
7.28,12.0,2,4.0,3,20,3
7.28,11.0,2,4.0,3,20,3
7.28,13.0,2,4.0,3,20,3
11.31,19.0,2,3.0,3,16,5
10.31,13.0,2,3.0,3,16,5
10.31,13.0,2,3.0,0,16,5
10.31,19.0,2,3.0,3,16,5
10.31,13.0,2,3.0,3,16,5
10.31,14.0,2,3.0,3,16,5
8.12,9.0,1,6.0,3,10,5
8.12,9.0,1,6.0,0,10,5
8.12,9.0,1,6.0,0,10,5
8.12,19.0,1,6.0,3,10,5
8.12,10.0,1,6.0,3,10,5
8.12,9.0,1,6.0,3,10,5
8.12,9.0,1,6.0,3,10,5
8.12,9.0,1,6.0,3,10,5
12.76,20.0,1,8.0,3,20,4
9.76,20.0,1,8.0,3,20,4
9.76,22.0,1,8.0,3,20,4
9.76,20.0,1,8.0,3,20,4
9.76,20.0,1,8.0,0,20,4
9.76,21.0,1,8.0,3,20,4
9.76,17.0,1,8.0,0,20,4
20.05,19.0,2,7.0,1,20,9
16.05,24.0,2,7.0,1,20,9
20.05,24.0,0,7.0,1,20,9
20.05,21.0,2,7.0,1,20,9
20.05,18.0,2,7.0,1,20,9
20.05,23.0,2,7.0,1,20,9
0.67,14.0,1,3.0,0,6,7
0.67,14.0,1,3.0,2,6,7
1.67,12.0,1,3.0,2,6,7
0.67,14.0,1,3.0,2,6,7
0.67,14.0,1,3.0,2,6,7
0.67,14.0,1,3.0,2,6,7
1.22,2.0,1,4.0,2,7,1
1.22,4.0,1,4.0,2,7,1
1.22,2.0,0,4.0,2,7,1
3.22,2.0,1,4.0,0,7,1
1.22,2.0,1,4.0,0,7,1
1.22,2.0,1,4.0,2,7,1
13.29,16.0,2,3.0,3,15,5
13.29,13.0,2,3.0,3,15,5
10.23199443955013,13.0,2,3.0,3,15,5
8.29,13.0,2,3.0,3,15,5
13.29,13.0,0,3.0,3,15,5
17.29,12.0,2,3.0,3,15,5
13.29,12.0,2,3.0,3,15,5
13.29,13.0,2,3.0,3,15,5
26.16,17.0,2,6.0,1,20,5
26.16,17.0,2,6.0,1,20,5
26.16,19.0,0,6.0,1,20,5
26.16,17.0,2,6.0,1,20,5
26.16,20.0,2,6.0,1,20,5
26.16,17.0,0,6.0,1,20,5
5.71,4.0,1,0.0,0,11,1
12.71,5.0,1,0.0,2,11,1
5.71,6.0,1,0.0,2,11,1
5.71,4.0,1,0.0,2,11,1
5.71,4.0,1,0.0,2,11,1
5.71,4.0,0,0.0,2,11,1
6.71,4.0,0,0.0,2,11,1
5.71,7.0,1,0.0,2,11,1
19.68,13.0,2,4.0,3,9,6
19.68,13.0,2,4.0,3,9,6
19.68,13.0,0,4.0,3,9,6
19.68,13.0,2,4.0,3,9,6
16.68,13.0,2,4.0,3,9,6
7.06,20.0,2,7.0,0,27,9
7.06,20.0,2,7.0,3,27,9
7.06,19.0,2,7.0,3,27,9
7.06,20.0,2,7.0,3,27,9
7.06,20.0,2,7.0,3,27,9
7.06,22.0,2,7.0,3,27,9
7.06,18.0,0,7.0,3,27,9
4.95,8.0,1,2.0,2,2,6
4.95,19.0,1,2.0,2,2,6
4.95,8.0,0,2.0,2,2,6
4.95,8.0,1,2.0,2,2,6
4.95,8.0,1,2.0,2,2,6
4.95,8.0,1,2.0,0,2,6
18.23,21.0,2,8.0,3,24,7
18.23,20.0,2,8.0,0,24,7
13.23,19.0,2,8.0,3,24,7
18.23,20.0,2,8.0,3,24,7
18.23,20.0,2,8.0,3,24,7
18.23,17.0,2,8.0,3,24,7
18.23,20.0,2,8.0,3,24,7
13.23,20.0,2,8.0,3,24,7
8.83,8.0,2,3.0,0,15,3
8.83,8.0,2,3.0,3,15,3
8.83,6.0,2,3.0,3,15,3
8.83,8.0,0,3.0,3,15,3
8.83,8.0,2,3.0,3,15,3
8.83,8.0,2,3.0,3,15,3
8.83,8.0,0,3.0,0,15,3
8.83,8.0,2,3.0,3,15,3
0.52,20.0,1,8.0,0,6,5
0.52,20.0,1,8.0,3,6,5
10.23199443955013,20.0,0,8.0,3,6,5
0.52,18.0,1,8.0,3,6,5
0.52,20.0,1,8.0,3,6,5
10.23199443955013,20.0,1,8.0,3,6,5
7.48,9.0,0,1.0,2,1,4
7.48,9.0,1,1.0,2,1,4
2.4800000000000004,9.0,1,1.0,2,1,4
7.48,9.0,1,1.0,2,1,4
7.48,9.0,0,1.0,2,1,4
7.48,8.0,1,1.0,2,1,4
10.23199443955013,11.0,1,1.0,0,1,4
8.56,19.0,1,4.0,2,9,3
8.56,3.0,1,4.0,2,9,3
8.56,3.0,1,4.0,0,9,3
3.5600000000000005,2.0,1,4.0,2,9,3
8.56,3.0,1,4.0,2,9,3
8.56,3.0,1,4.0,2,9,3
8.56,3.0,1,4.0,2,9,3
2.82,5.0,1,3.0,2,2,5
2.82,5.0,1,3.0,0,2,5
2.82,19.0,1,3.0,2,2,5
2.82,7.0,1,3.0,0,2,5
7.82,5.0,1,3.0,0,2,5
2.82,19.0,1,3.0,2,2,5
4.82,5.0,1,3.0,2,2,5
15.14,17.0,2,8.0,3,19,3
21.14,17.0,2,8.0,3,19,3
15.14,18.0,2,8.0,3,19,3
19.14,15.0,0,8.0,3,19,3
15.14,15.0,2,8.0,3,19,3
15.14,15.0,0,8.0,3,19,3
1.38,3.0,1,0.0,2,4,4
1.38,1.0,0,0.0,2,4,4
1.38,0.0,1,0.0,0,4,4
1.38,2.0,1,0.0,2,4,4
1.38,0.0,1,0.0,0,4,4
1.38,0.0,1,0.0,2,4,4
11.63,17.0,1,7.0,3,6,4
11.63,17.0,1,7.0,3,6,4
11.63,18.0,1,7.0,3,6,4
11.63,17.0,0,7.0,0,6,4
11.63,17.0,1,7.0,3,6,4
11.63,17.0,1,7.0,0,6,4
11.63,17.0,1,7.0,3,6,4
6.89,1.0,1,3.0,0,2,7
8.89,1.0,1,3.0,0,2,7
6.89,1.0,1,3.0,0,2,7
10.23199443955013,3.0,0,3.0,2,2,7
6.89,1.0,1,3.0,2,2,7
11.87,19.0,2,7.0,3,14,7
10.87,17.0,2,7.0,3,14,7
11.87,17.0,0,7.0,3,14,7
11.87,20.0,2,7.0,3,14,7
11.87,15.0,2,7.0,3,14,7
11.87,17.0,2,7.0,0,14,7
10.26,16.0,2,6.0,1,34,7
11.26,16.0,2,6.0,1,34,7
15.26,16.0,2,6.0,1,34,7
15.26,16.0,2,6.0,1,34,7
15.26,19.0,2,6.0,1,34,7
16.259999999999998,16.0,0,6.0,1,34,7
15.26,16.0,2,6.0,1,34,7
26.43,15.0,2,10.0,1,34,8
26.43,16.0,2,10.0,1,34,8
33.43,19.0,2,10.0,1,34,8
26.43,15.0,2,10.0,0,34,8
26.43,17.0,2,10.0,0,34,8
7.06,7.0,1,0.0,2,1,6
7.06,10.0,1,0.0,2,1,6
7.06,10.0,1,0.0,2,1,6
13.06,8.0,1,0.0,2,1,6
7.06,10.0,1,0.0,0,1,6
7.06,11.0,1,0.0,2,1,6
7.06,10.0,1,0.0,2,1,6
17.57,11.0,2,7.0,3,28,8
17.57,9.0,2,7.0,3,28,8
12.57,11.0,2,7.0,0,28,8
17.57,11.0,2,7.0,3,28,8
10.23199443955013,11.0,2,7.0,3,28,8
17.57,12.0,2,7.0,3,28,8
17.57,11.0,2,7.0,3,28,8
17.57,11.0,2,7.0,3,28,8
1.75,3.0,1,1.0,2,3,7
4.75,3.0,0,1.0,2,3,7
10.23199443955013,4.0,1,1.0,2,3,7
1.75,3.0,0,1.0,2,3,7
1.75,1.0,1,1.0,2,3,7
1.75,3.0,1,1.0,2,3,7
3.25,8.0,0,1.0,2,8,5
3.25,5.0,1,1.0,2,8,5
2.25,3.0,1,1.0,2,8,5
3.25,6.0,1,1.0,2,8,5
3.25,9.0,1,1.0,0,8,5
14.68,8.0,2,8.0,3,14,3
14.68,8.0,2,8.0,0,14,3
14.68,8.0,2,8.0,3,14,3
20.68,19.0,2,8.0,3,14,3
14.68,8.0,0,8.0,3,14,3
14.68,11.0,0,8.0,0,14,3
14.68,8.0,2,8.0,3,14,3
14.68,8.0,2,8.0,0,14,3
16.88,14.0,2,10.0,3,21,10
16.88,14.0,2,10.0,3,21,10
16.88,14.0,2,10.0,3,21,10
16.88,19.0,2,10.0,3,21,10
16.88,14.0,2,10.0,3,21,10
16.88,14.0,2,10.0,3,21,10
16.88,14.0,2,10.0,3,21,10
14.7,19.0,2,8.0,0,15,4
14.7,17.0,0,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
14.7,15.0,2,8.0,3,15,4
7.75,19.0,2,8.0,1,29,6
3.75,18.0,2,8.0,1,29,6
6.75,16.0,2,8.0,1,29,6
7.75,17.0,0,8.0,1,29,6
7.75,17.0,2,8.0,1,29,6
7.75,19.0,2,8.0,1,29,6
15.51,10.0,2,8.0,3,13,5
15.51,9.0,2,8.0,3,13,5
15.51,10.0,0,8.0,0,13,5
8.51,19.0,2,8.0,3,13,5
15.51,10.0,0,8.0,3,13,5
9.51,8.0,2,8.0,3,13,5
15.51,13.0,2,8.0,3,13,5
15.51,8.0,2,8.0,3,13,5
7.12,9.0,1,3.0,2,11,4
12.12,8.0,1,3.0,2,11,4
7.12,8.0,1,3.0,2,11,4
3.12,8.0,1,3.0,2,11,4
7.12,8.0,1,3.0,0,11,4
9.37,1.0,1,3.0,0,6,4
9.37,1.0,0,3.0,2,6,4
9.37,1.0,0,3.0,0,6,4
9.37,0.0,1,3.0,0,6,4
9.37,1.0,1,3.0,2,6,4
9.37,3.0,0,3.0,2,6,4
22.17,17.0,2,8.0,1,32,6
25.17,16.0,2,8.0,1,32,6
25.17,19.0,0,8.0,1,32,6
25.17,16.0,2,8.0,1,32,6
26.17,16.0,2,8.0,1,32,6
18.17,19.0,0,8.0,1,32,6
25.17,19.0,2,8.0,0,32,6
25.17,16.0,0,8.0,1,32,6
16.39,12.0,2,6.0,0,18,3
16.39,12.0,2,6.0,3,18,3
16.39,12.0,2,6.0,3,18,3
16.39,9.0,2,6.0,3,18,3
21.39,12.0,2,6.0,3,18,3
16.39,10.0,2,6.0,0,18,3
16.39,12.0,2,6.0,3,18,3
4.72,8.0,1,8.0,0,7,4
11.72,8.0,1,8.0,3,7,4
4.72,8.0,1,8.0,3,7,4
10.23199443955013,8.0,1,8.0,3,7,4
4.72,5.0,1,8.0,0,7,4
4.72,7.0,1,8.0,3,7,4
10.23199443955013,8.0,1,8.0,3,7,4
5.86,20.0,1,4.0,0,5,4
5.86,19.0,1,4.0,3,5,4
12.86,20.0,1,4.0,3,5,4
5.86,20.0,1,4.0,0,5,4
5.86,19.0,1,4.0,3,5,4
5.86,20.0,1,4.0,3,5,4
5.86,17.0,1,4.0,3,5,4
5.86,20.0,1,4.0,3,5,4
4.07,7.0,1,1.0,2,8,6
4.07,7.0,1,1.0,2,8,6
4.07,7.0,1,1.0,2,8,6
10.23199443955013,7.0,1,1.0,2,8,6
8.07,7.0,1,1.0,2,8,6
4.07,7.0,1,1.0,2,8,6
4.07,7.0,1,1.0,2,8,6
1.53,2.0,1,2.0,0,3,3
4.53,2.0,0,2.0,0,3,3
1.53,2.0,1,2.0,2,3,3
1.53,2.0,1,2.0,2,3,3
1.53,2.0,1,2.0,2,3,3
3.53,2.0,1,2.0,2,3,3
1.53,2.0,1,2.0,0,3,3
9.54,11.0,1,2.0,2,5,5
11.54,10.0,1,2.0,2,5,5
9.54,9.0,1,2.0,2,5,5
9.54,12.0,1,2.0,2,5,5
9.54,11.0,1,2.0,2,5,5
9.54,9.0,1,2.0,2,5,5
16.54,11.0,1,2.0,2,5,5
11.42,19.0,1,0.0,2,7,5
11.42,3.0,0,0.0,0,7,5
11.42,0.0,0,0.0,2,7,5
11.42,3.0,1,0.0,2,7,5
11.42,3.0,1,0.0,2,7,5
11.42,3.0,1,0.0,2,7,5
11.42,3.0,1,0.0,0,7,5
19.34,16.0,2,5.0,0,20,7
19.34,18.0,2,5.0,0,20,7
19.34,14.0,2,5.0,3,20,7
21.02,20.0,2,6.0,1,27,9
28.02,20.0,2,6.0,0,27,9
28.02,18.0,2,6.0,1,27,9
28.02,20.0,2,6.0,1,27,9
28.02,20.0,2,6.0,1,27,9
34.02,17.0,2,6.0,1,27,9
28.02,19.0,2,6.0,1,27,9
13.88,16.0,2,8.0,0,10,3
13.88,19.0,2,8.0,3,10,3
7.880000000000001,19.0,2,8.0,0,10,3
13.88,19.0,2,8.0,3,10,3
13.88,19.0,2,8.0,3,10,3
13.88,19.0,2,8.0,3,10,3
13.88,19.0,2,8.0,3,10,3
10.23199443955013,17.0,0,8.0,2,6,4
7.45,19.0,1,8.0,0,6,4
9.06,15.0,2,7.0,1,31,8
9.06,16.0,2,7.0,1,31,8
9.06,16.0,2,7.0,1,31,8
8.06,16.0,2,7.0,1,31,8
9.06,15.0,2,7.0,1,31,8
9.06,16.0,2,7.0,0,31,8
9.06,16.0,2,7.0,1,31,8
7.67,20.0,2,10.0,1,15,9
7.67,21.0,2,10.0,1,15,9
7.67,20.0,2,10.0,1,15,9
7.67,21.0,2,10.0,0,15,9
0.6699999999999999,19.0,2,10.0,1,15,9
7.67,21.0,2,10.0,0,15,9
3.67,21.0,2,10.0,1,15,9
11.34,7.0,1,1.0,2,1,4
11.34,7.0,1,1.0,2,1,4
10.23199443955013,7.0,1,1.0,2,1,4
11.34,7.0,1,1.0,2,1,4
11.34,7.0,0,1.0,2,1,4
8.34,8.0,1,1.0,2,1,4
12.83,16.0,2,4.0,3,18,3
8.83,13.0,2,4.0,0,18,3
10.83,13.0,2,4.0,3,18,3
10.83,13.0,2,4.0,3,18,3
10.83,13.0,2,4.0,0,18,3
10.83,13.0,2,4.0,3,18,3
10.83,12.0,2,4.0,3,18,3
6.46,12.0,1,4.0,2,6,6
6.46,10.0,1,4.0,0,6,6
6.46,10.0,1,4.0,2,6,6
6.46,10.0,1,4.0,0,6,6
3.06,10.0,0,3.0,2,2,6
3.06,7.0,1,3.0,2,2,6
3.06,9.0,1,3.0,2,2,6
3.06,19.0,1,3.0,2,2,6
3.06,8.0,1,3.0,2,2,6
3.06,8.0,1,3.0,2,2,6
10.23199443955013,19.0,1,3.0,2,2,6
11.71,1.0,1,1.0,0,12,5
11.71,1.0,1,1.0,2,12,5
11.71,1.0,1,1.0,2,12,5
11.71,1.0,1,1.0,2,12,5
11.71,1.0,1,1.0,2,12,5
11.98,13.0,2,3.0,3,19,4
11.98,13.0,2,3.0,3,19,4
10.98,11.0,0,3.0,3,19,4
11.98,13.0,2,3.0,3,19,4
11.98,13.0,2,3.0,3,19,4
11.98,13.0,2,3.0,3,19,4
8.68,15.0,0,4.0,3,5,6
8.68,15.0,2,4.0,0,5,6
8.68,19.0,2,4.0,3,5,6
8.68,15.0,2,4.0,0,5,6
8.68,19.0,2,5.0,3,5,7
1.98,3.0,1,5.0,2,10,5
10.23199443955013,5.0,0,5.0,2,10,5
1.98,3.0,1,5.0,2,10,5
1.98,3.0,1,5.0,2,10,5
1.98,3.0,1,5.0,0,10,5
1.98,3.0,1,5.0,2,10,5
0.8,5.0,1,4.0,0,2,7
0.8,8.0,1,4.0,2,2,7
0.8,8.0,1,4.0,2,2,7
0.8,8.0,0,4.0,2,2,7
9.96,19.0,1,8.0,2,8,7
10.23199443955013,14.0,1,8.0,2,8,7
5.96,14.0,1,8.0,2,8,7
11.96,14.0,1,8.0,0,8,7
5.96,14.0,1,8.0,2,8,7
5.96,15.0,1,8.0,2,8,7
5.96,13.0,1,8.0,2,8,7
13.73,12.0,2,6.0,3,9,3
13.73,7.0,2,6.0,3,9,3
13.73,10.0,2,6.0,3,9,3
13.73,10.0,2,6.0,3,9,3
13.73,7.0,2,6.0,0,9,3
13.73,8.0,2,6.0,0,9,3
0.63,22.0,2,6.0,0,26,7
0.63,19.0,2,6.0,1,26,7
0.63,24.0,2,6.0,1,26,7
0.63,21.0,2,6.0,1,26,7
0.63,22.0,2,6.0,0,26,7
0.52,17.0,1,8.0,3,16,6
0.52,15.0,1,8.0,3,16,6
0.52,15.0,1,8.0,3,16,6
0.52,15.0,1,8.0,0,16,6
3.52,12.0,1,8.0,3,16,6
1.52,15.0,1,8.0,3,16,6
0.52,15.0,1,8.0,0,16,6
8.1,10.0,0,8.0,3,13,6
8.1,10.0,1,8.0,3,13,6
8.1,10.0,1,8.0,3,13,6
8.1,9.0,1,8.0,3,13,6
8.1,10.0,1,8.0,3,13,6
8.1,8.0,1,8.0,3,13,6
8.1,10.0,1,8.0,3,13,6
2.58,1.0,1,3.0,2,8,4
2.58,1.0,1,3.0,2,8,4
2.58,1.0,1,3.0,2,8,4
2.58,1.0,1,3.0,2,8,4
2.58,1.0,1,3.0,2,8,4
2.89,19.0,1,1.0,2,12,1
0.8900000000000001,6.0,1,1.0,2,12,1
2.89,6.0,1,1.0,0,12,1
2.89,6.0,1,1.0,0,12,1
2.89,6.0,1,1.0,2,12,1
10.23199443955013,6.0,1,1.0,2,12,1
1.63,19.0,1,1.0,2,5,4
10.23199443955013,7.0,1,1.0,2,5,4
1.63,6.0,1,1.0,2,5,4
1.63,6.0,1,1.0,2,5,4
1.63,6.0,1,1.0,2,5,4
1.63,8.0,1,1.0,2,5,4
12.49,19.0,2,8.0,3,12,3
12.49,13.0,0,8.0,0,12,3
12.49,13.0,2,8.0,3,12,3
8.49,12.0,0,8.0,3,12,3
12.49,11.0,0,8.0,0,12,3
14.49,15.0,2,8.0,3,12,3
9.55,16.0,0,6.0,3,29,10
9.55,16.0,2,6.0,0,29,10
9.55,14.0,2,6.0,3,29,10
9.55,14.0,2,6.0,3,29,10
9.55,16.0,2,6.0,3,29,10
9.55,16.0,2,6.0,3,29,10
9.55,18.0,2,6.0,3,29,10
9.55,13.0,2,6.0,0,29,10
19.79,13.0,2,3.0,3,13,3
19.79,18.0,0,3.0,3,13,3
19.79,15.0,2,3.0,3,13,3
19.79,16.0,2,3.0,3,13,3
12.79,15.0,0,3.0,0,13,3
19.79,15.0,0,3.0,3,13,3
19.79,18.0,2,3.0,0,13,3
3.33,4.0,1,0.0,2,9,1
10.33,2.0,1,0.0,2,9,1
7.33,4.0,1,0.0,2,9,1
6.33,2.0,1,0.0,2,9,1
7.33,4.0,1,0.0,2,9,1
7.33,4.0,1,0.0,2,9,1
2.33,3.0,1,0.0,2,9,1
19.34,19.0,2,8.0,0,29,10
19.34,17.0,2,8.0,1,29,10
19.34,17.0,2,8.0,1,29,10
19.34,17.0,2,8.0,1,29,10
19.34,14.0,2,8.0,1,29,10
18.91,16.0,2,7.0,0,16,9
18.91,15.0,2,7.0,3,16,9
14.91,13.0,2,7.0,3,16,9
18.91,16.0,2,7.0,3,16,9
18.91,15.0,2,7.0,3,16,9
18.91,15.0,2,7.0,0,16,9
12.01,18.0,2,7.0,1,31,9
19.01,18.0,2,7.0,1,31,9
12.01,18.0,2,7.0,0,31,9
12.01,18.0,2,7.0,0,31,9
16.009999999999998,18.0,0,7.0,1,31,9
12.01,21.0,2,7.0,0,31,9
12.01,18.0,2,7.0,1,31,9
3.59,13.0,1,6.0,0,5,6
3.59,13.0,1,6.0,2,5,6
3.59,11.0,1,6.0,2,5,6
3.59,13.0,1,6.0,2,5,6
1.59,10.0,1,6.0,2,5,6
3.59,10.0,1,6.0,0,5,6
3.59,13.0,1,6.0,2,5,6
3.59,19.0,1,6.0,2,5,6
6.06,5.0,1,4.0,2,9,7
23.66,24.0,2,8.0,1,30,6
23.66,24.0,2,8.0,1,30,6
23.66,24.0,0,8.0,1,30,6
23.66,21.0,2,8.0,1,30,6
23.66,23.0,0,8.0,1,30,6
23.66,24.0,2,8.0,1,30,6
23.66,24.0,2,8.0,1,30,6
11.77,9.0,0,7.0,0,24,5
12.77,8.0,0,7.0,3,24,5
11.77,9.0,2,7.0,3,24,5
11.77,9.0,0,7.0,3,24,5
11.77,12.0,2,7.0,3,24,5
11.77,19.0,2,7.0,3,24,5
3.99,25.0,2,6.0,0,31,8
3.99,22.0,2,6.0,1,31,8
3.99,22.0,2,6.0,1,31,8
3.99,22.0,2,6.0,0,31,8
3.99,22.0,0,6.0,1,31,8
3.99,20.0,2,6.0,1,31,8
3.99,22.0,0,6.0,1,31,8
3.99,19.0,2,6.0,1,31,8
9.72,16.0,2,3.0,3,5,5
9.72,13.0,2,3.0,3,5,5
9.72,16.0,2,3.0,3,5,5
9.72,19.0,2,3.0,3,5,5
9.72,16.0,2,3.0,3,5,5
9.72,16.0,2,3.0,3,5,5
9.72,19.0,2,3.0,3,5,5
4.1,17.0,1,4.0,3,6,5
4.1,17.0,1,4.0,3,6,5
6.1,14.0,0,4.0,3,6,5
4.1,16.0,1,4.0,0,6,5
4.1,16.0,1,4.0,3,6,5
3.1,17.0,1,4.0,0,6,5
24.6,24.0,2,6.0,1,23,9
19.6,24.0,2,6.0,1,23,9
25.6,24.0,2,6.0,0,23,9
19.6,26.0,2,6.0,1,23,9
19.6,21.0,2,6.0,1,23,9
12.6,24.0,2,6.0,0,23,9
19.6,22.0,2,6.0,0,23,9
19.6,21.0,2,6.0,1,23,9
12.65,11.0,2,4.0,3,28,4
12.65,9.0,2,4.0,0,28,4
10.65,12.0,2,4.0,3,28,4
6.65,9.0,0,4.0,3,28,4
10.23199443955013,9.0,2,4.0,3,28,4
12.65,9.0,0,4.0,3,28,4
7.09,0.0,1,0.0,2,8,4
7.09,3.0,1,0.0,2,8,4
9.09,3.0,1,0.0,2,8,4
7.09,3.0,0,0.0,2,8,4
7.09,6.0,0,0.0,2,8,4
11.81,8.0,1,1.0,2,7,2
10.81,8.0,1,1.0,2,7,2
11.81,8.0,1,1.0,2,7,2
11.81,8.0,1,1.0,2,7,2
11.81,8.0,1,1.0,2,7,2
11.81,7.0,1,1.0,2,7,2
11.81,8.0,1,1.0,2,7,2
11.81,8.0,0,1.0,2,7,2
8.47,19.0,1,5.0,2,10,6
8.47,1.0,1,5.0,2,10,6
9.47,1.0,1,5.0,2,10,6
6.4700000000000015,4.0,1,5.0,2,10,6
8.47,4.0,0,5.0,2,10,6
8.47,4.0,1,5.0,2,10,6
8.47,7.0,0,5.0,2,10,6
7.3,10.0,0,8.0,3,8,3
2.3,13.0,1,8.0,0,8,3
2.3,10.0,1,8.0,3,8,3
2.3,10.0,1,8.0,0,8,3
2.3,12.0,1,8.0,3,8,3
3.3,11.0,1,8.0,3,8,3
2.3,19.0,1,8.0,0,8,3
18.62,19.0,2,6.0,3,17,6
18.62,17.0,2,6.0,3,17,6
18.62,18.0,2,6.0,3,17,6
18.62,18.0,2,6.0,3,17,6
18.62,19.0,2,6.0,3,17,6
18.62,18.0,2,6.0,3,17,6
18.62,18.0,2,6.0,3,17,6
18.62,18.0,2,6.0,3,17,6
18.1,12.0,2,6.0,3,17,4
18.1,14.0,2,6.0,3,17,4
18.1,12.0,2,6.0,3,17,4
